tid,attribute,correct_val
132725580,postcode,10023
132725580,borough,MANHATTAN
132725580,latitude,40.782036
132725580,longitude,-73.98287
132903183,legal_name,"Green Guerillas, Inc."
132903183,address,232 East 11th St
132903183,postcode,10003
132903183,borough,MANHATTAN
132903183,latitude,40.730817
132903183,longitude,-73.987433
132997301,legal_name,St Lukes-Roosevelt Hospital Center Center for Comprehensive Care
132997301,address,411 W114 Street
132997301,postcode,10025
132997301,borough,MANHATTAN
132997301,latitude,40.804891
132997301,longitude,-73.960498
133098397,legal_name,Neighborhood Housing Services Of New York City Inc.
133098397,address,1012 Gates Avenue
133098397,postcode,11221
133098397,borough,BROOKLYN 
133098397,latitude,40.689338
133098397,longitude,-73.923346
133130146,legal_name,"Gay Men's Health Crisis, Inc"
133130146,address,446 W 33rd Street
133130146,postcode,10001
133130146,borough,MANHATTAN
133130146,latitude,40.753552
133130146,longitude,-73.998784
133323168,legal_name,"Caribbean Women's Health Association, Inc."
133323168,address,3512 Church Avenue
133323168,postcode,11203
133323168,borough,BROOKLYN 
133323168,latitude,40.651069
133323168,longitude,-73.944541
133363579,legal_name,"Doing Art Together, Inc."
133363579,address,127 West 127th Street Rm 107  109
133363579,postcode,10027
133363579,borough,MANHATTAN
133363579,latitude,40.809488
133363579,longitude,-73.945496
133442022,legal_name,Urban Justice Center
133442022,address,123 William Street
133442022,postcode,10038
133442022,borough,MANHATTAN
133442022,latitude,40.709112
133442022,longitude,-74.006889
133530299,legal_name,"Comunilife, Inc."
133530299,address,214 W 29th Street
133530299,postcode,10001
133530299,borough,MANHATTAN
133530299,latitude,40.748148
133530299,longitude,-73.993623
133857387,legal_name,"Brotherhood/Sister Sol, The"
133857387,address,512 West 143Rd Street
133857387,postcode,10031
133857387,borough,MANHATTAN
133857387,latitude,40.824482
133857387,longitude,-73.949867
133888641,legal_name,"Jazz at Lincoln Center, Inc."
133888641,address,33 West 60th Steet
133888641,postcode,10023
133888641,borough,MANHATTAN
133888641,latitude,40.769303
133888641,longitude,-73.983003
133893536,legal_name,Sophie Davis School of Biomedical Education
133893536,address,160 Convent Avenue
133893536,postcode,10031
133893536,borough,MANHATTAN
133893536,latitude,40.819196
133893536,longitude,-73.950221
133912967,legal_name,West Harlem Community Preservation Organization
133912967,address,240 West 116th Street
133912967,postcode,10026
133912967,borough,MANHATTAN
133912967,latitude,40.803758
133912967,longitude,-73.953827
134091062,legal_name,"Reading Excellence and Discovery (READ Foundation, Inc.)"
134091062,address,80 Maiden Lane
134091062,postcode,10038
134091062,borough,MANHATTAN
134091062,latitude,40.707116
134091062,longitude,-74.007329
136202692,legal_name,"Chinese American Planning Council, Inc."
136202692,address,150 Elizabeth St
136202692,postcode,10012
136202692,borough,MANHATTAN
136202692,latitude,40.7203
136202692,longitude,-73.995083
136400571,legal_name,New York City Housing Authority
136400571,address,4-05 Astoria Blvd
136400571,postcode,11102
136400571,borough,QUEENS   
136400571,latitude,40.772947
136400571,longitude,-73.933467
160743902,legal_name,American Cancer Society
160743902,address,173 Old Town Road
160743902,postcode,10305
160743902,borough,STATEN IS
160743902,latitude,40.596005
160743902,longitude,-74.087544
200092728,legal_name,Families United for Racial and Economic Equality (FUREE)
200092728,address,81 Willoughby St 701
200092728,postcode,11201
200092728,borough,BROOKLYN 
200092728,latitude,40.692184
200092728,longitude,-73.985753
203042280,legal_name,Reach for the Stars Learning Center
203042280,address,103 Quentin Road
203042280,postcode,11229
203042280,borough,BROOKLYN 
203042280,latitude,40.605547
203042280,longitude,-73.982753
203296091,legal_name,"Marcus Garvey Park Alliance, Inc."
203296091,address,144 West 120th Street
203296091,postcode,10027
203296091,borough,MANHATTAN
203296091,latitude,40.805131
203296091,longitude,-73.949127
237259702,legal_name,"Maspeth Town Hall, Inc."
237259702,address,53-37 72nd Street
237259702,postcode,11378
237259702,borough,QUEENS   
237259702,latitude,40.730174
237259702,longitude,-73.892364
237401867,legal_name,InterSchool Orchestras of New York Inc.
237401867,address,1556 Third Avenue
237401867,postcode,10128
237401867,borough,MANHATTAN
237401867,latitude,40.779761
237401867,longitude,-73.953313
237442256,legal_name,"New York Junior Tennis League, Inc."
237442256,address,58-12 Queens Blvd
237442256,postcode,11377
237442256,borough,QUEENS   
237442256,latitude,40.741828
237442256,longitude,-73.907281
521053406,legal_name,"Open Space Institute, Inc."
521053406,address,1350 Broadway Suite 201
521053406,postcode,10018
521053406,borough,MANHATTAN
521053406,latitude,40.751306
521053406,longitude,-73.987656
690210637,legal_name,Department of Education
690210637,address,65 Court Street
690210637,postcode,11201
690210637,borough,BROOKLYN 
690210637,latitude,40.692012
690210637,longitude,-73.991227
01-0837208,legal_name,Nostrand Residents Association
01-0837208,address,"2343 Batchelder Street, 1F"
01-0837208,postcode,11235
01-0837208,borough,BROOKLYN 
01-0837208,latitude,40.595374
01-0837208,longitude,-73.938012
02-0694269,legal_name,"Connect, Inc."
02-0694269,address,P.O. Box 20217 Greeley Square Station
02-0694269,postcode,10001
02-0694269,borough,MANHATTAN
02-0694269,latitude,40.74865
02-0694269,longitude,-73.988317
02-0720786,legal_name,"Striking Viking Story Pirates, Inc."
02-0720786,address,250 West 40th Street
02-0720786,postcode,10018
02-0720786,borough,MANHATTAN
02-0720786,latitude,40.75535
02-0720786,longitude,-73.989334
020632575-,legal_name,"Northeastern Conference of Seventh Day Adventists, Inc."
020632575-,address,115-50 Merrick Boulevard
020632575-,postcode,11434
020632575-,borough,QUEENS   
020632575-,latitude,40.688961
020632575-,longitude,-73.777172
020694269-,legal_name,"Connect, Inc."
020694269-,address,PO Box 20217 Greeley Square Station
020694269-,postcode,10001
020694269-,borough,MANHATTAN
020694269-,latitude,40.74865
020694269-,longitude,-73.988317
020720786-,legal_name,"Striking Viking Story Pirates, Inc."
020720786-,address,251 West 40th Street
020720786-,postcode,10018
020720786-,borough,MANHATTAN
020720786-,latitude,40.755366
020720786-,longitude,-73.989323
030553092-,legal_name,Man Up Inc.
030553092-,address,821b Van Siclen Avenue
030553092-,postcode,11207
030553092-,borough,BROOKLYN 
030553092-,latitude,40.659778
030553092-,longitude,-73.88511
04-3784543,legal_name," 71st Precinct Community Council, Inc."
04-3784543,address,421 Empire Boulevard
04-3784543,postcode,11225
04-3784543,borough,BROOKLYN 
04-3784543,latitude,40.664113
04-3784543,longitude,-73.947763
043252955-,legal_name,"Per Scholas, Inc."
043252955-,address,804 East 138th Street
043252955-,postcode,10454
043252955-,borough,BRONX    
043252955-,latitude,40.803798
043252955-,longitude,-73.910377
06-1252230,legal_name,"Vietnam Veterans of America, Chapter 421"
06-1252230,address,PO Box 100097
06-1252230,postcode,10310
06-1252230,borough,STATEN IS
06-1252230,latitude,40.569992
06-1252230,longitude,-74.123345
06-1517218,legal_name,Young Women's Leadership Network
06-1517218,address,"322 Eighth Avenue, 14th Floor"
06-1517218,postcode,10001
06-1517218,borough,MANHATTAN
06-1517218,latitude,40.747294
06-1517218,longitude,-73.997023
11-1723800,legal_name,St. Margaret's Senior Program
11-1723800,address,66-05 79th Street
11-1723800,postcode,11379
11-1723800,borough,QUEENS   
11-1723800,latitude,40.71551
11-1723800,longitude,-73.874358
11-1733454,legal_name,"Child Center of New York, Inc."
11-1733454,address,60-02 Queens Boulevard
11-1733454,postcode,11377
11-1733454,borough,QUEENS   
11-1733454,latitude,40.741499
11-1733454,longitude,-73.904485
11-1773636,legal_name,"Brooklyn Philharmonic Symphony Orchestra, Inc."
11-1773636,address,"55 Washington Street, Suite 656"
11-1773636,postcode,11201
11-1773636,borough,BROOKLYN 
11-1773636,latitude,40.70273
11-1773636,longitude,-73.989602
11-1839567,legal_name,Lutheran Medical Center
11-1839567,address,150 55th Street
11-1839567,postcode,11220
11-1839567,borough,BROOKLYN 
11-1839567,latitude,40.646941
11-1839567,longitude,-74.02093
11-1966067,legal_name,"South Queens Boys and Girls Club, Inc."
11-1966067,address,110-04 Atlantic Avenue
11-1966067,postcode,11419
11-1966067,borough,QUEENS   
11-1966067,latitude,40.691903
11-1966067,longitude,-73.835613
11-2047151,legal_name,"Catholic Charities Neighborhood Services, Inc."
11-2047151,address,191 Joralemon Street
11-2047151,postcode,11201
11-2047151,borough,BROOKLYN 
11-2047151,latitude,40.692671
11-2047151,longitude,-73.991785
11-2077266,legal_name,St. Albans Congregational Church
11-2077266,address,172-17 Linden Boulevard 
11-2077266,postcode,11434
11-2077266,borough,QUEENS   
11-2077266,latitude,40.691941
11-2077266,longitude,-73.778064
11-2202799,legal_name,Sacred Heart School
11-2202799,address,84-05 78th Avenue
11-2202799,postcode,11385
11-2202799,borough,QUEENS   
11-2202799,latitude,40.705684
11-2202799,longitude,-73.864905
11-2204831,legal_name,"Parkville Youth Organization, Inc."
11-2204831,address,5908 20th Avenue
11-2204831,postcode,11204
11-2204831,borough,BROOKLYN 
11-2204831,latitude,40.619848
11-2204831,longitude,-73.982414
11-2219193,legal_name,"TADA! Youth Theater & Dance Alliance, Inc."
11-2219193,address,"15 W 28th Street, 3rd Fl"
11-2219193,postcode,10001
11-2219193,borough,MANHATTAN
11-2219193,latitude,40.74515
11-2219193,longitude,-73.988383
11-2247307,legal_name,"Advocates for Children of New York, Inc."
11-2247307,address,"151 West 30th Street, 5th Floor"
11-2247307,postcode,10001
11-2247307,borough,MANHATTAN
11-2247307,latitude,40.74789
11-2247307,longitude,-73.991053
11-2268359  ,legal_name,"Southside United Housing Development Fund, Inc."
11-2268359  ,address,213 South 4th Street
11-2268359  ,postcode,11211
11-2268359  ,borough,BROOKLYN 
11-2268359  ,latitude,40.710664
11-2268359  ,longitude,-73.959594
11-2278998,legal_name,Queens Museum of Art
11-2278998,address,"Queens Museum of Art, New York City Building"
11-2278998,postcode,11368
11-2278998,borough,QUEENS   
11-2278998,latitude,40.746001
11-2278998,longitude,-73.846887
11-2306447,legal_name,Transfiguration Church Roman Catholic
11-2306447,address,263 Marcy Avenue
11-2306447,postcode,11211
11-2306447,borough,BROOKLYN 
11-2306447,latitude,40.705165
11-2306447,longitude,-73.956012
11-2375583,legal_name,"Queens Community House, Inc."
11-2375583,address,108-25 62nd Drive
11-2375583,postcode,11375
11-2375583,borough,QUEENS   
11-2375583,latitude,40.73591
11-2375583,longitude,-73.850212
11-2396324,legal_name,"King Manor Association of Long Island, Inc."
11-2396324,address,150-03 Jamaica Avenue
11-2396324,postcode,11432
11-2396324,borough,QUEENS   
11-2396324,latitude,40.702376
11-2396324,longitude,-73.803607
11-2412584,legal_name,"Brooklyn Housing and Family Services, Inc."
11-2412584,address,415 Albermarle Road
11-2412584,postcode,11218
11-2412584,borough,BROOKLYN 
11-2412584,latitude,40.64551
11-2412584,longitude,-73.976296
11-2415837,legal_name,"Center Against Domestic Violence, The"
11-2415837,address,"25 Chapel Street, Suite 904"
11-2415837,postcode,11201
11-2415837,borough,BROOKLYN 
11-2415837,latitude,40.697254
11-2415837,longitude,-73.986015
11-2423857,legal_name,"Haitian Americans United for Progress, Inc."
11-2423857,address,221-05 Linden Boulevard
11-2423857,postcode,11411
11-2423857,borough,QUEENS   
11-2423857,latitude,40.694826
11-2423857,longitude,-73.739107
11-2432846,legal_name,"Southern Queens Park Association, Inc."
11-2432846,address,177-01 Baisley Boulevard
11-2432846,postcode,11434
11-2432846,borough,QUEENS   
11-2432846,latitude,40.686284
11-2432846,longitude,-73.768455
11-2453853,legal_name,"Ridgewood Bushwick Senior Citizens Council, Inc."
11-2453853,address,555 Bushwick Avenue
11-2453853,postcode,11206
11-2453853,borough,BROOKLYN 
11-2453853,latitude,40.699372
11-2453853,longitude,-73.935647
11-2480339,legal_name,Church Avenue Merchants Block Association (CAMBA)
11-2480339,address,"1720 Church Avenue, 2nd Floor"
11-2480339,postcode,11226
11-2480339,borough,BROOKLYN 
11-2480339,latitude,40.649339
11-2480339,longitude,-73.963307
11-2480945,legal_name,Calvary Baptist Church
11-2480945,address,111-10 Guy R. Brewer Boulevard
11-2480945,postcode,11433
11-2480945,borough,QUEENS   
11-2480945,latitude,40.691583
11-2480945,longitude,-73.787621
11-2482974,legal_name,"Quality Services for the Autism Community (QSAC), Inc."
11-2482974,address,"253 West 35th Street, 16th Floor"
11-2482974,postcode,10001
11-2482974,borough,MANHATTAN
11-2482974,latitude,40.752289
11-2482974,longitude,-73.991612
11-2498292,legal_name,Gowanus Canal Community Development Corporation
11-2498292,address,509 Court Street
11-2498292,postcode,11231
11-2498292,borough,BROOKLYN 
11-2498292,latitude,40.675461
11-2498292,longitude,-73.99921
11-2507910,legal_name,"Federation of Italian American Organizations of Brooklyn, Ltd. "
11-2507910,address,7403 18th Avenue
11-2507910,postcode,11204
11-2507910,borough,BROOKLYN 
11-2507910,latitude,40.61389
11-2507910,longitude,-73.995465
11-2601112,legal_name,"Otsar Family Services, Inc."
11-2601112,address,2324 West 13th Street
11-2601112,postcode,11223
11-2601112,borough,BROOKLYN 
11-2601112,latitude,40.590588
11-2601112,longitude,-73.983088
11-2623993,legal_name,"United Black Men of Queens Foundation, Inc."
11-2623993,address,189-26 Linden Boulevard 
11-2623993,postcode,11412
11-2623993,borough,QUEENS   
11-2623993,latitude,40.691769
11-2623993,longitude,-73.761953
11-2643410,legal_name,"Jackson Heights-Elmhurst Kehillah, Inc."
11-2643410,address,37-06 77th Street
11-2643410,postcode,11372
11-2643410,borough,QUEENS   
11-2643410,latitude,40.748907
11-2643410,longitude,-73.88902
11-2652182,legal_name,Flushing Town Hall
11-2652182,address,137-35 Northern Boulevard
11-2652182,postcode,11354
11-2652182,borough,QUEENS   
11-2652182,latitude,40.763478
11-2652182,longitude,-73.829992
11-2665181,legal_name,"Jewish Community Council of Greater Coney Island, Inc. "
11-2665181,address,3001 West 37th Street
11-2665181,postcode,11224
11-2665181,borough,BROOKLYN 
11-2665181,latitude,40.573177
11-2665181,longitude,-74.002509
11-2668901,legal_name,"Cadets Baseball Club, Inc."
11-2668901,address,394 Manor Road
11-2668901,postcode,10314
11-2668901,borough,STATEN IS
11-2668901,latitude,40.618207
11-2668901,longitude,-74.123589
11-2777066,legal_name,SCO Family of Services
11-2777066,address,1 Alexander Place
11-2777066,postcode,11542
11-2777066,borough,STATEN IS
11-2777066,latitude,40.557749
11-2777066,longitude,-74.180507
11-2837894,legal_name,"AIDS Center of Queens County, Inc."
11-2837894,address,161-21 Jamaica Avenue
11-2837894,postcode,11432
11-2837894,borough,QUEENS   
11-2837894,latitude,40.704249
11-2837894,longitude,-73.797921
11-2870422,legal_name,Queens Comprehensive Perinatal Council
11-2870422,address,106-46 Guy R. Brewer Boulevard
11-2870422,postcode,11433
11-2870422,borough,QUEENS   
11-2870422,latitude,40.698984
11-2870422,longitude,-73.793025
11-2872641,legal_name,"Zeta Zeta Lambda Alpha Phi Alpha Youth Programs, Inc."
11-2872641,address,92-08 173rd St. 
11-2872641,postcode,11433
11-2872641,borough,QUEENS   
11-2872641,latitude,40.707509
11-2872641,longitude,-73.786589
11-2944783,legal_name,Sunnyside Chamber of Commerce
11-2944783,address,"31-10 Thomson Avenue, Suite M222"
11-2944783,postcode,11101
11-2944783,borough,QUEENS   
11-2944783,latitude,40.744902
11-2944783,longitude,-73.935022
11-2953522,legal_name,International African Arts Festival
11-2953522,address,1360 Fulton Street
11-2953522,postcode,11236
11-2953522,borough,BROOKLYN 
11-2953522,latitude,40.680186
11-2953522,longitude,-73.94593
11-2982841,legal_name,York College Performing Arts Center
11-2982841,address,94-20 Guy R. Brewer Boulevard 
11-2982841,postcode,11451
11-2982841,borough,QUEENS   
11-2982841,latitude,40.702532
11-2982841,longitude,-73.795578
11-3030795,legal_name,"Clergy United for Community Empowerment, Inc."
11-3030795,address,89-31 161st Street
11-3030795,postcode,11432
11-3030795,borough,QUEENS   
11-3030795,latitude,40.706034
11-3030795,longitude,-73.799751
11-3137355,legal_name,"St. Albans Multipurpose Community Center, Inc."
11-3137355,address,190-04 119th Avenue
11-3137355,postcode,11412
11-3137355,borough,QUEENS   
11-3137355,latitude,40.688997
11-3137355,longitude,-73.75968
11-3146598,legal_name,"Queens Lesbian and Gay Pride Committee, Inc."
11-3146598,address,407 Rugby Road
11-3146598,postcode,11226
11-3146598,borough,BROOKLYN 
11-3146598,latitude,40.639804
11-3146598,longitude,-73.965096
11-3199040,legal_name,Bergen Basin Community Development Corporation d/b/a Millennium Development
11-3199040,address,2303 Bergen Avenue
11-3199040,postcode,11234
11-3199040,borough,BROOKLYN 
11-3199040,latitude,40.618831
11-3199040,longitude,-73.899992
11-3223904,legal_name,Rugby Family Services 
11-3223904,address,4905 Snyder Avenue 
11-3223904,postcode,11203
11-3223904,borough,BROOKLYN 
11-3223904,latitude,40.650068
11-3223904,longitude,-73.931031
11-3232246,legal_name,Our Lady of the Blessed Sacrament Church
11-3232246,address,34-24 203rd Street
11-3232246,postcode,11360
11-3232246,borough,QUEENS   
11-3232246,latitude,40.767026
11-3232246,longitude,-73.784922
11-3235349,legal_name,Community Legal Resource Network (CLRN)
11-3235349,address,65-21 Main Street
11-3235349,postcode,11367
11-3235349,borough,QUEENS   
11-3235349,latitude,40.738266
11-3235349,longitude,-73.824932
11-3271472,legal_name,Noel Pointer Foundation
11-3271472,address,239 Bergen street
11-3271472,postcode,11217
11-3271472,borough,BROOKLYN 
11-3271472,latitude,40.684381
11-3271472,longitude,-73.984435
11-3302911,legal_name,Battered Women's Resource Center
11-3302911,address,"328 Flatbush Avenue, Suite 342"
11-3302911,postcode,11238
11-3302911,borough,BROOKLYN 
11-3302911,latitude,40.676707
11-3302911,longitude,-73.972128
11-3306111,legal_name,"Business Outreach Center Network, Inc."
11-3306111,address,85 South Oxford Street
11-3306111,postcode,11217
11-3306111,borough,BROOKLYN 
11-3306111,latitude,40.686918
11-3306111,longitude,-73.973563
11-3307754,legal_name,"Creative Outlet Dance Theatre of Brooklyn, Inc."
11-3307754,address,"80 hanson Place, Suite 303"
11-3307754,postcode,11217
11-3307754,borough,BROOKLYN 
11-3307754,latitude,40.685488
11-3307754,longitude,-73.974421
11-3320584,legal_name,"Queens Health Coalition, Inc."
11-3320584,address,163-13 Depot Road
11-3320584,postcode,11358
11-3320584,borough,QUEENS   
11-3320584,latitude,40.761972
11-3320584,longitude,-73.802706
11-3341395,legal_name,"George Walker, Jr. Community Coalition, The"
11-3341395,address,119 Jamaica Avenue
11-3341395,postcode,11207
11-3341395,borough,BROOKLYN 
11-3341395,latitude,40.678878
11-3341395,longitude,-73.895925
11-3372980,legal_name,"Young People's Chorus of New York City, Inc."
11-3372980,address,1395 Lexington Avenue
11-3372980,postcode,10128
11-3372980,borough,MANHATTAN
11-3372980,latitude,40.783051
11-3372980,longitude,-73.952978
11-3409359,legal_name,Top Development Corporation
11-3409359,address,1274 Utica Avenue 
11-3409359,postcode,11203
11-3409359,borough,BROOKLYN 
11-3409359,latitude,40.641355
11-3409359,longitude,-73.929282
11-3416416,legal_name,"Associazioni Siciliane Unite de New York, Inc."
11-3416416,address,1986 West 6th Street
11-3416416,postcode,11223
11-3416416,borough,BROOKLYN 
11-3416416,latitude,40.599324
11-3416416,longitude,-73.978052
11-3475993,legal_name,Boro Park Jewish Community Council
11-3475993,address,4912 14th Avenue
11-3475993,postcode,11219
11-3475993,borough,BROOKLYN 
11-3475993,latitude,40.63357
11-3475993,longitude,-73.99006
11-3526774,legal_name,Museum of Contemporary African Diaspora Arts
11-3526774,address,80 hanson Place
11-3526774,postcode,11217
11-3526774,borough,BROOKLYN 
11-3526774,latitude,40.685488
11-3526774,longitude,-73.974421
11-3556789,legal_name,Unity Plaza Long Island Baptist Senior Club
11-3556789,address,576 Alabama Avenue
11-3556789,postcode,11207
11-3556789,borough,BROOKLYN 
11-3556789,latitude,40.66191
11-3556789,longitude,-73.89623
11-3558558,legal_name,Farragut Tenants Association
11-3558558,address,251 Nassau Street
11-3558558,postcode,11201
11-3558558,borough,BROOKLYN 
11-3558558,latitude,40.698326
11-3558558,longitude,-73.981878
11-3561651,legal_name,"Mixteca Organization, Inc."
11-3561651,address,245 23rd Street 
11-3561651,postcode,11232
11-3561651,borough,BROOKLYN 
11-3561651,latitude,40.659942
11-3561651,longitude,-73.994096
11-3599459,legal_name,Oasis Community Corporation
11-3599459,address,"20 Jay Street, Suite 802"
11-3599459,postcode,11201
11-3599459,borough,BROOKLYN 
11-3599459,latitude,40.704313
11-3599459,longitude,-73.986587
11-3804421,legal_name,"A Better Jamaica, Inc."
11-3804421,address,114-73 178th Street
11-3804421,postcode,11434
11-3804421,borough,QUEENS   
11-3804421,latitude,40.693113
11-3804421,longitude,-73.771003
11-6080521,legal_name,Queens College Foundation
11-6080521,address,65-30 Kissena Boulevard
11-6080521,postcode,11367
11-6080521,borough,QUEENS   
11-6080521,latitude,40.736707
11-6080521,longitude,-73.814703
11-6260710,legal_name,Bethlehem Evangelical Lutheran Church (d/b/a Bay Ridge Center)
11-6260710,address,336 73rd Street
11-6260710,postcode,11220
11-6260710,borough,BROOKLYN 
11-6260710,latitude,40.632557
11-6260710,longitude,-74.026131
111018985-,legal_name,Long Island College Hospital
111018985-,address,339 Hicks Street
111018985-,postcode,11201
111018985-,borough,BROOKLYN 
111018985-,latitude,40.691093
111018985-,longitude,-73.997804
111631816-,legal_name,St. Mary's Roman Catholic Church
111631816-,address,8401 23rd Avenue
111631816-,postcode,11214
111631816-,borough,BROOKLYN 
111631816-,latitude,40.601656
111631816-,longitude,-73.990468
111633509-,legal_name,"Central Queens YM & YWHA, Inc."
111633509-,address,67-09 108th Street
111633509-,postcode,11375
111633509-,borough,QUEENS   
111633509-,latitude,40.728702
111633509-,longitude,-73.847414
111639802-,legal_name,Holy Child Jesus Sports
111639802-,address,111-02 86th Avenue
111639802-,postcode,11418
111639802-,borough,QUEENS   
111639802-,latitude,40.698724
111639802-,longitude,-73.8379
111639827-,legal_name,Our Lady of Grace
111639827-,address,100-05 159th Avenue
111639827-,postcode,11414
111639827-,borough,QUEENS   
111639827-,latitude,40.660142
111639827-,longitude,-73.833197
111711014-,legal_name,"Safe Space, Inc."
111711014-,address,295 Lafayette Street
111711014-,postcode,10012
111711014-,borough,MANHATTAN
111711014-,latitude,40.724537
111711014-,longitude,-73.995761
111733454-,legal_name,"Child Center of New York, Inc., The"
111733454-,address,60-02 Queens Boulevard
111733454-,postcode,11377
111733454-,borough,QUEENS   
111733454-,latitude,40.741499
111733454-,longitude,-73.904485
111773636-,legal_name,"Brooklyn Philharmonic Symphony Orchestra, Inc."
111773636-,address,55 Washington Street
111773636-,postcode,11201
111773636-,borough,BROOKLYN 
111773636-,latitude,40.70273
111773636-,longitude,-73.989602
111817497-,legal_name,"Queensboro Council for Social Welfare, Inc."
111817497-,address,"221-10 Jamaica Avenue, Suite 107"
111817497-,postcode,11428
111817497-,borough,QUEENS   
111817497-,latitude,40.71974
111817497-,longitude,-73.73296
111839567-,legal_name,Lutheran Medical Center
111839567-,address,150 55th Street
111839567-,postcode,11220
111839567-,borough,BROOKLYN 
111839567-,latitude,40.646941
111839567-,longitude,-74.02093
111904329-,legal_name,Brooklyn College at the City University of New York
111904329-,address,2900 Bedford Avenue
111904329-,postcode,11210
111904329-,borough,BROOKLYN 
111904329-,latitude,40.631691
111904329-,longitude,-73.952656
112047151-,legal_name,"Catholic Charities Neighborhood Services, Inc."
112047151-,address,191 Joralemon Street
112047151-,postcode,11201
112047151-,borough,BROOKLYN 
112047151-,latitude,40.692671
112047151-,longitude,-73.991785
112077266-,legal_name,St. Albans Congregational Church
112077266-,address,172-17 Linden Boulevard
112077266-,postcode,11434
